,time,open,high,low,close,volume,ticker
497,2016-12-29,3630,3710,3600,3670,398898,ACB
498,2016-12-30,3710,3710,3650,3670,132554,ACB
499,2017-01-03,3690,3960,3690,3960,1609757,ACB
500,2017-01-04,3960,4070,3960,3980,739000,ACB
501,2017-01-05,4000,4019,3940,3980,471881,ACB
502,2017-01-06,3980,4360,3940,4190,1409824,ACB
503,2017-01-09,4190,4360,4190,4330,970791,ACB
504,2017-01-10,4330,4400,4230,4380,942499,ACB
505,2017-01-11,4330,4540,4330,4490,1447461,ACB
506,2017-01-12,4480,4620,4440,4490,1158392,ACB
507,2017-01-13,4450,4580,4420,4480,1230784,ACB
508,2017-01-16,4480,4540,4440,4540,575469,ACB
509,2017-01-17,4580,4860,4560,4800,1398174,ACB
510,2017-01-18,4800,4940,4770,4810,1360520,ACB
511,2017-01-19,4810,4880,4730,4800,542576,ACB
512,2017-01-20,4800,4940,4800,4810,614473,ACB
513,2017-01-23,4810,4810,4660,4770,867359,ACB
514,2017-01-24,4770,4960,4710,4900,722901,ACB
515,2017-01-25,4880,4920,4810,4920,437171,ACB
516,2017-02-02,4920,4980,4770,4960,693910,ACB
517,2017-02-03,4960,5110,4960,5050,1124649,ACB
518,2017-02-06,5050,5070,4900,4920,1767267,ACB
519,2017-02-07,4940,5050,4880,4940,820988,ACB
520,2017-02-08,4940,4980,4860,4940,627023,ACB
521,2017-02-09,4940,4940,4900,4940,480866,ACB
522,2017-02-10,4940,5020,4940,4980,2354611,ACB
523,2017-02-13,5020,5020,4860,4900,1102014,ACB
524,2017-02-14,4900,4920,4840,4900,630201,ACB
525,2017-02-15,4900,4940,4840,4860,1719050,ACB
526,2017-02-16,4880,4900,4730,4730,1657991,ACB
527,2017-02-17,4710,4800,4690,4730,886909,ACB
528,2017-02-20,4730,4810,4710,4730,1208009,ACB
529,2017-02-21,4730,4770,4710,4730,992334,ACB
530,2017-02-22,4730,4730,4600,4710,890701,ACB
531,2017-02-23,4710,4710,4650,4710,599354,ACB
532,2017-02-24,4730,4920,4710,4730,2041146,ACB
533,2017-02-27,4730,4800,4730,4770,652055,ACB
534,2017-02-28,4800,4810,4730,4770,493768,ACB
535,2017-03-01,4750,4750,4620,4710,947826,ACB
536,2017-03-02,4710,4710,4620,4690,356057,ACB
537,2017-03-03,4690,4750,4580,4750,658085,ACB
538,2017-03-06,4770,4810,4710,4710,767074,ACB
539,2017-03-07,4750,4750,4660,4690,342874,ACB
540,2017-03-08,4690,5010,4650,4860,3300268,ACB
541,2017-03-09,4860,4980,4860,4880,2499511,ACB
542,2017-03-10,4860,5010,4860,4940,3996520,ACB
543,2017-03-13,4940,4940,4770,4770,3149747,ACB
544,2017-03-14,4770,4840,4730,4750,1043292,ACB
545,2017-03-15,4750,4880,4650,4810,1841218,ACB
546,2017-03-16,4840,4880,4810,4840,1849057,ACB
547,2017-03-17,4880,5090,4800,4880,5329369,ACB
548,2017-03-20,4900,5010,4880,4980,5125254,ACB
549,2017-03-21,5020,5220,5010,5210,10618307,ACB
550,2017-03-22,5210,5330,5180,5210,4597625,ACB
551,2017-03-23,5210,5220,5130,5180,3086794,ACB
552,2017-03-24,5180,5390,5170,5310,7262960,ACB
553,2017-03-27,5310,5390,5180,5250,4647682,ACB
554,2017-03-28,5250,5270,5130,5140,3883267,ACB
555,2017-03-29,5170,5180,5070,5130,4693967,ACB
556,2017-03-30,5130,5210,5110,5140,2636139,ACB
557,2017-03-31,5170,5210,5090,5110,2374460,ACB
558,2017-04-03,5110,5210,5020,5210,4561999,ACB
559,2017-04-04,5220,5350,5180,5270,4282474,ACB
560,2017-04-05,5270,5350,5220,5250,2922560,ACB
561,2017-04-07,5250,5250,5130,5170,2654414,ACB
562,2017-04-10,5170,5210,5050,5090,4172644,ACB
563,2017-04-11,5090,5090,4940,4940,3447528,ACB
564,2017-04-12,4940,4980,4800,4810,4187963,ACB
565,2017-04-13,4810,4900,4800,4800,1942706,ACB
566,2017-04-14,4800,4840,4690,4770,2869490,ACB
567,2017-04-17,4770,4860,4690,4690,1791452,ACB
568,2017-04-18,4710,4770,4650,4770,1966220,ACB
569,2017-04-19,4770,4770,4730,4730,904604,ACB
570,2017-04-20,4730,4800,4710,4730,1029547,ACB
571,2017-04-21,4730,4750,4690,4730,1166146,ACB
572,2017-04-24,4690,4730,4690,4690,1041557,ACB
573,2017-04-25,4650,4710,4600,4600,1796943,ACB
574,2017-04-26,4650,4750,4600,4730,1183165,ACB
575,2017-04-27,4730,4800,4710,4730,867590,ACB
576,2017-04-28,4710,4880,4620,4840,3189572,ACB
577,2017-05-03,4840,4980,4840,4960,2622355,ACB
578,2017-05-04,4980,5010,4920,4960,1511935,ACB
579,2017-05-05,4960,5010,4880,4900,1540483,ACB
580,2017-05-08,4880,4920,4800,4810,1334252,ACB
581,2017-05-09,4810,4960,4800,4940,1873308,ACB
582,2017-05-10,4980,5010,4920,4940,1722684,ACB
583,2017-05-11,4940,4980,4880,4880,1225352,ACB
584,2017-05-12,4920,4940,4880,4920,1408743,ACB
585,2017-05-15,4920,4940,4860,4900,1557823,ACB
586,2017-05-16,4860,5070,4860,4980,4063912,ACB
587,2017-05-17,4980,5090,4980,5090,2463380,ACB
588,2017-05-18,5090,5220,5050,5110,4440070,ACB
589,2017-05-19,5110,5220,5070,5140,3380097,ACB
590,2017-05-22,5140,5350,5140,5220,8110171,ACB
591,2017-05-23,5250,5290,5110,5110,3154806,ACB
592,2017-05-24,5110,5310,5110,5250,2741337,ACB
593,2017-05-25,5250,5380,5220,5220,4482961,ACB
594,2017-05-26,5220,5250,5180,5210,1931186,ACB
595,2017-05-29,5170,5310,5170,5220,2434669,ACB
596,2017-05-30,5220,5330,5180,5210,3271836,ACB
597,2017-05-31,5180,5290,5180,5210,1808309,ACB
598,2017-06-01,5210,5290,5170,5170,2213737,ACB
599,2017-06-02,5170,5180,5090,5140,2358110,ACB
600,2017-06-05,5140,5250,5140,5170,2071223,ACB
601,2017-06-06,5250,5270,5180,5270,2786052,ACB
602,2017-06-07,5270,5560,5250,5500,9677631,ACB
603,2017-06-08,5500,5540,5390,5430,1793086,ACB
604,2017-06-09,5420,5520,5420,5460,1633448,ACB
605,2017-06-12,5460,5500,5390,5420,2711450,ACB
606,2017-06-13,5420,5590,5390,5520,2560207,ACB
607,2017-06-14,5520,5600,5520,5560,2095019,ACB
608,2017-06-15,5560,5590,5500,5500,2027588,ACB
609,2017-06-16,5500,5520,5480,5500,1073742,ACB
610,2017-06-19,5540,5560,5500,5540,2509473,ACB
611,2017-06-20,5560,5640,5560,5590,2009016,ACB
612,2017-06-21,5590,5600,5430,5480,3907011,ACB
613,2017-06-22,5480,5520,5430,5430,1990597,ACB
614,2017-06-23,5420,5430,5330,5350,2881921,ACB
615,2017-06-26,5350,5460,5350,5430,1201089,ACB
616,2017-06-27,5420,5460,5380,5390,681015,ACB
617,2017-06-28,5380,5420,5330,5380,861040,ACB
618,2017-06-29,5380,5430,5380,5420,928253,ACB
619,2017-06-30,5430,5460,5390,5390,663360,ACB
620,2017-07-03,5420,5560,5420,5500,2832824,ACB
621,2017-07-04,5500,5540,5430,5460,913620,ACB
622,2017-07-05,5460,5540,5430,5520,1489515,ACB
623,2017-07-06,5520,5540,5480,5520,1436039,ACB
624,2017-07-07,5520,5600,5480,5520,2656919,ACB
625,2017-07-10,5520,5540,5380,5390,2657063,ACB
626,2017-07-11,5390,5420,5350,5390,1562679,ACB
627,2017-07-12,5390,5460,5390,5390,1160871,ACB
628,2017-07-13,5390,5420,5350,5390,734955,ACB
629,2017-07-14,5420,5420,5350,5380,366894,ACB
630,2017-07-17,5380,5380,5180,5180,3160757,ACB
631,2017-07-18,5180,5270,5170,5220,2229835,ACB
632,2017-07-19,5220,5270,5220,5220,584611,ACB
633,2017-07-20,5220,5250,5180,5250,731184,ACB
634,2017-07-21,5250,5270,5210,5210,357297,ACB
635,2017-07-24,5210,5210,5090,5140,1117565,ACB
636,2017-07-25,5180,5220,5170,5220,808354,ACB
637,2017-07-26,5220,5350,5220,5330,651186,ACB
638,2017-07-27,5270,5350,5220,5290,581124,ACB
639,2017-07-28,5310,5390,5310,5380,718964,ACB
640,2017-07-31,5420,5460,5380,5420,1567378,ACB
641,2017-08-01,5430,5520,5430,5430,1566838,ACB
642,2017-08-02,5390,5430,5350,5430,1578560,ACB
643,2017-08-03,5430,5430,5380,5420,936752,ACB
644,2017-08-04,5380,5390,5350,5380,1200627,ACB
645,2017-08-07,5380,5480,5380,5420,1478734,ACB
646,2017-08-08,5540,5560,5430,5460,382940,ACB
647,2017-08-09,5460,5460,5330,5380,1649412,ACB
648,2017-08-10,5330,5390,5310,5330,1139760,ACB
649,2017-08-11,5350,5350,5310,5330,774623,ACB
650,2017-08-14,5310,5390,5310,5390,657975,ACB
651,2017-08-15,5390,5430,5390,5420,799795,ACB
652,2017-08-16,5420,5430,5390,5430,487273,ACB
653,2017-08-17,5460,5480,5380,5380,553039,ACB
654,2017-08-18,5290,5390,5290,5390,1175485,ACB
655,2017-08-21,5390,5630,5390,5500,4413094,ACB
656,2017-08-22,5560,5560,5460,5500,986115,ACB
657,2017-08-23,5480,5560,5480,5540,740021,ACB
658,2017-08-24,5540,5800,5540,5750,7254759,ACB
659,2017-08-25,5750,5950,5750,5800,2024567,ACB
660,2017-08-28,5800,6030,5800,5990,2649215,ACB
661,2017-08-29,5990,6200,5910,6010,4269159,ACB
662,2017-08-30,6010,6070,5950,5990,1653058,ACB
663,2017-08-31,6030,6200,6010,6030,2318417,ACB
664,2017-09-01,6030,6050,5920,6010,709220,ACB
665,2017-09-05,6010,6130,6010,6090,990815,ACB
666,2017-09-06,6120,6120,6030,6070,626895,ACB
667,2017-09-07,6070,6120,5990,6010,1174302,ACB
668,2017-09-08,6010,6030,5880,5910,1334473,ACB
669,2017-09-11,5880,5990,5770,5770,2132362,ACB
670,2017-09-12,5770,5910,5750,5840,1235103,ACB
671,2017-09-13,5860,5960,5840,5960,677371,ACB
672,2017-09-14,5950,5990,5910,5920,1994968,ACB
673,2017-09-15,5920,5990,5880,5910,1606884,ACB
674,2017-09-18,5910,6010,5910,5920,1222983,ACB
675,2017-09-19,5920,6030,5910,5910,1331569,ACB
676,2017-09-20,5950,5960,5910,5910,882705,ACB
677,2017-09-21,5950,6010,5880,5960,1389322,ACB
678,2017-09-22,5960,6160,5960,6130,3958618,ACB
679,2017-09-25,6130,6380,6090,6330,3381864,ACB
680,2017-09-26,6370,6470,6330,6430,2766949,ACB
681,2017-09-27,6410,6410,6300,6330,1153295,ACB
682,2017-09-28,6950,6950,6300,6370,1223493,ACB
683,2017-09-29,6370,6450,6330,6430,920886,ACB
684,2017-10-02,6450,6450,6370,6380,755459,ACB
685,2017-10-03,6340,6410,6280,6370,1368746,ACB
686,2017-10-04,6370,6490,6370,6490,1937080,ACB
687,2017-10-05,6490,6590,6410,6410,3049742,ACB
688,2017-10-06,6410,6590,6410,6580,2764427,ACB
689,2017-10-09,6580,6790,6580,6700,3064014,ACB
690,2017-10-10,6510,6790,6510,6700,1666381,ACB
691,2017-10-11,6720,6760,6680,6720,1813951,ACB
692,2017-10-12,6720,6750,6660,6680,1384961,ACB
693,2017-10-13,6700,6830,6620,6800,1752064,ACB
694,2017-10-16,6800,6890,6790,6870,1321717,ACB
695,2017-10-17,6870,6890,6850,6890,953781,ACB
696,2017-10-18,7010,7060,6890,6900,2272988,ACB
697,2017-10-19,6900,6920,6760,6800,1941687,ACB
698,2017-10-20,6800,6830,6620,6660,2328487,ACB
699,2017-10-23,6660,6660,6450,6450,2601188,ACB
700,2017-10-24,5810,6550,5810,6540,2602005,ACB
701,2017-10-25,6550,6750,6510,6700,1101897,ACB
702,2017-10-26,6700,6750,6590,6620,1924655,ACB
703,2017-10-27,6620,6700,6550,6700,909500,ACB
704,2017-10-30,6750,6800,6580,6580,1998813,ACB
705,2017-10-31,6700,6700,6370,6430,2365341,ACB
706,2017-11-01,6430,6510,6430,6450,954826,ACB
707,2017-11-02,6450,6470,6260,6260,3243328,ACB
708,2017-11-03,6260,6410,6160,6380,2147564,ACB
709,2017-11-06,6300,6490,6300,6470,798248,ACB
710,2017-11-07,6470,6540,6450,6470,1229311,ACB
711,2017-11-08,6490,6590,6470,6590,1340921,ACB
712,2017-11-09,6590,6660,6550,6620,1171786,ACB
713,2017-11-10,6620,6790,6620,6720,2280926,ACB
714,2017-11-13,6750,6790,6660,6680,1861000,ACB
715,2017-11-14,6680,6900,6640,6760,1848620,ACB
716,2017-11-15,6890,6920,6760,6830,1475303,ACB
717,2017-11-16,6850,6960,6830,6950,4200524,ACB
718,2017-11-17,6960,7010,6850,6950,2288362,ACB
719,2017-11-20,6950,6960,6800,6890,1424314,ACB
720,2017-11-21,6890,7030,6830,6890,2009143,ACB
721,2017-11-22,6870,7110,6720,7110,2907841,ACB
722,2017-11-23,7110,7310,7070,7140,2520785,ACB
723,2017-11-24,7180,7180,7030,7160,1537052,ACB
724,2017-11-27,7160,7270,7100,7180,1772248,ACB
725,2017-11-28,7140,7240,7100,7140,1486928,ACB
726,2017-11-29,7140,7270,7140,7240,1466786,ACB
727,2017-11-30,7310,7450,7270,7320,3947759,ACB
728,2017-12-01,7350,7410,7310,7390,2204688,ACB
729,2017-12-04,7390,7690,7390,7660,2828261,ACB
730,2017-12-05,7690,7690,7350,7350,2451061,ACB
731,2017-12-06,7320,7450,7240,7320,2935533,ACB
732,2017-12-07,7320,7600,7320,7600,2485591,ACB
733,2017-12-08,7600,7600,7490,7560,1018775,ACB
734,2017-12-11,7530,7530,7350,7430,2361314,ACB
735,2017-12-12,7410,7480,6700,7270,6629673,ACB
736,2017-12-13,7270,7310,6920,7100,1608497,ACB
737,2017-12-14,7100,7200,7060,7180,1835286,ACB
738,2017-12-15,7180,7240,7110,7180,1141285,ACB
739,2017-12-18,7240,7390,7240,7370,1869613,ACB
740,2017-12-19,7430,7430,7280,7310,1988171,ACB
741,2017-12-20,7310,7430,7280,7310,4205447,ACB
742,2017-12-21,7390,7390,7280,7280,4333480,ACB
743,2017-12-22,7280,7320,7220,7270,2073496,ACB
744,2017-12-25,7270,7350,7200,7240,3242655,ACB
745,2017-12-26,7240,7280,7180,7280,4904103,ACB
746,2017-12-27,7280,7700,7280,7660,6668024,ACB
747,2017-12-28,7690,7790,7690,7730,5694848,ACB
748,2017-12-29,7770,7870,7690,7740,4466849,ACB
749,2018-01-02,7770,8160,7730,8150,3657426,ACB
750,2018-01-03,8150,8210,7980,8119,5056543,ACB
751,2018-01-04,8119,8160,8060,8150,6365641,ACB
752,2018-01-05,8189,8290,8060,8150,6453452,ACB
753,2018-01-08,8150,8420,8150,8420,3879771,ACB
754,2018-01-09,8440,8540,8189,8460,4745410,ACB
755,2018-01-10,8500,8540,8270,8360,4638024,ACB
756,2018-01-11,8360,8400,8189,8400,4924236,ACB
757,2018-01-12,8400,8440,8160,8210,7568499,ACB
758,2018-01-15,8210,8250,8039,8189,3366618,ACB
759,2018-01-16,8189,8250,8080,8150,3387031,ACB
760,2018-01-17,8150,8440,8119,8189,4081715,ACB
761,2018-01-18,8039,8290,8039,8290,3733257,ACB
762,2018-01-19,8320,8480,8230,8290,4677507,ACB
763,2018-01-22,8290,8500,8290,8440,4545380,ACB
764,2018-01-23,8500,8780,8440,8690,7923102,ACB
765,2018-01-24,8750,8890,8630,8630,4139581,ACB
766,2018-01-25,8650,8970,8460,8780,8429425,ACB
767,2018-01-26,8820,8930,8670,8850,4970555,ACB
768,2018-01-29,8820,8990,8800,8820,4937869,ACB
769,2018-01-30,8800,8800,8650,8740,3927399,ACB
770,2018-01-31,8740,8930,8710,8750,6436073,ACB
771,2018-02-01,8750,8800,8540,8610,6434280,ACB
772,2018-02-02,8610,8750,8580,8710,3810505,ACB
773,2018-02-05,8740,8850,8370,8400,5066909,ACB
774,2018-02-06,8109,8290,7580,8160,7329750,ACB
775,2018-02-07,8210,8800,8210,8540,2625378,ACB
776,2018-02-08,8540,8650,8290,8290,2011871,ACB
777,2018-02-09,7660,8440,7660,8370,3861562,ACB
778,2018-02-12,8540,8820,8540,8820,2149455,ACB
779,2018-02-13,8930,9270,8820,9180,5453039,ACB
780,2018-02-21,9180,9520,9180,9350,3300915,ACB
781,2018-02-22,9410,9450,9220,9280,3505413,ACB
782,2018-02-23,9280,9450,9220,9390,4133818,ACB
783,2018-02-26,9410,9690,9410,9520,10048941,ACB
784,2018-02-27,9530,9760,9490,9740,4107205,ACB
785,2018-02-28,9760,9950,9620,9860,4274179,ACB
786,2018-03-01,9860,9970,9600,9660,5379316,ACB
787,2018-03-02,9660,9800,9490,9760,5264337,ACB
788,2018-03-05,9760,9890,9240,9240,6171135,ACB
789,2018-03-06,9240,9640,9220,9640,4279645,ACB
790,2018-03-07,9660,9740,9430,9490,5017215,ACB
791,2018-03-08,9620,9620,9450,9520,4041111,ACB
792,2018-03-09,9560,9840,9530,9820,4829484,ACB
793,2018-03-12,9860,10210,9860,10210,4944538,ACB
794,2018-03-13,10220,10330,10080,10330,3683159,ACB
795,2018-03-14,10600,10710,10290,10330,2974601,ACB
796,2018-03-15,10350,10420,10210,10370,4032484,ACB
797,2018-03-16,10460,10640,10390,10580,4163554,ACB
798,2018-03-19,10710,10850,10630,10850,4889388,ACB
799,2018-03-20,10970,11200,10850,11180,4552573,ACB
800,2018-03-21,11180,11270,10970,11060,6287554,ACB
801,2018-03-22,11060,11100,10800,10850,5892543,ACB
802,2018-03-23,10850,10850,10280,10630,6436238,ACB
803,2018-03-26,10630,10930,10530,10930,2814607,ACB
804,2018-03-27,11000,11160,10900,10970,3305080,ACB
805,2018-03-28,10950,11000,10790,10840,2276552,ACB
806,2018-03-29,10900,10900,10760,10760,2039780,ACB
807,2018-03-30,10630,10840,10630,10790,2092042,ACB
808,2018-04-02,10800,11360,10800,11360,4372662,ACB
809,2018-04-03,11360,11430,11200,11310,3577394,ACB
810,2018-04-04,11310,11500,11300,11340,3555414,ACB
811,2018-04-05,11360,11500,11310,11500,3934100,ACB
812,2018-04-06,11520,11870,11500,11750,5500996,ACB
813,2018-04-09,11790,11890,11640,11800,3474752,ACB
814,2018-04-10,11830,11910,11570,11660,4550311,ACB
815,2018-04-11,11660,11750,11270,11270,6377260,ACB
816,2018-04-12,11100,11520,11100,11520,3604332,ACB
817,2018-04-13,11550,11640,11180,11200,3102131,ACB
818,2018-04-16,11180,11340,11010,11230,2787061,ACB
819,2018-04-17,11230,11430,11160,11430,3122300,ACB
820,2018-04-18,11430,11620,11250,11300,3237045,ACB
821,2018-04-19,11090,11310,10900,11010,4945285,ACB
822,2018-04-20,11090,11160,10950,11100,3450025,ACB
823,2018-04-23,11180,11270,10160,10280,8144218,ACB
824,2018-04-24,10300,10480,9980,10250,3660608,ACB
825,2018-04-26,10280,10280,9350,9370,7285702,ACB
826,2018-04-27,8460,10160,8460,9790,4667596,ACB
827,2018-05-02,9930,9950,9580,9690,2669126,ACB
828,2018-05-03,9140,10120,9140,10050,3695726,ACB
829,2018-05-04,10050,10210,9980,10070,2929704,ACB
830,2018-05-07,10090,10630,10070,10630,4340830,ACB
831,2018-05-08,10630,10680,10460,10480,2703990,ACB
832,2018-05-09,10480,10480,10190,10250,2964394,ACB
833,2018-05-10,10250,10350,9690,9790,4538604,ACB
834,2018-05-11,9790,10210,9580,10160,3944111,ACB
835,2018-05-14,10190,10300,10050,10230,1239598,ACB
836,2018-05-15,10300,10460,10160,10280,2883487,ACB
837,2018-05-16,10230,11300,9930,9930,3938151,ACB
838,2018-05-17,9820,10070,9820,9900,2023797,ACB
839,2018-05-18,9900,10030,9490,9890,2708148,ACB
840,2018-05-21,9950,10000,9740,9740,1908680,ACB
841,2018-05-22,9690,9690,9270,9490,4833825,ACB
842,2018-05-23,9520,9580,9280,9580,2846035,ACB
843,2018-05-24,9630,9630,9440,9480,1360084,ACB
844,2018-05-25,9480,9580,9210,9240,3370106,ACB
845,2018-05-28,9120,9190,8320,8370,6642188,ACB
846,2018-05-29,7530,9140,7530,9080,4694583,ACB
847,2018-05-30,9120,9170,8850,8870,3049815,ACB
848,2018-05-31,8870,9240,8820,9240,3560671,ACB
849,2018-06-01,9240,9520,9100,9350,5402896,ACB
850,2018-06-04,9240,9690,9120,9690,5546226,ACB
851,2018-06-05,9690,9770,9530,9630,4692768,ACB
852,2018-06-06,9630,10050,9530,10000,5668743,ACB
853,2018-06-07,10000,10070,9790,9790,5212644,ACB
854,2018-06-08,9790,10030,9770,9950,3702961,ACB
855,2018-06-11,9980,10120,9770,9840,4129106,ACB
856,2018-06-12,10160,10160,9330,9610,6941376,ACB
857,2018-06-13,9630,9740,9480,9580,2338458,ACB
858,2018-06-14,9580,9690,9370,9370,3797018,ACB
859,2018-06-15,9420,9610,9280,9530,3289834,ACB
860,2018-06-18,9570,9650,9170,9190,5078608,ACB
861,2018-06-19,9190,9190,8530,9010,8643727,ACB
862,2018-06-20,9010,9190,8920,9100,2915611,ACB
863,2018-06-21,9120,9120,8800,8820,1583386,ACB
864,2018-06-22,8800,9120,8660,9100,2637598,ACB
865,2018-06-25,9030,9280,8800,9080,2808160,ACB
866,2018-06-26,9080,9080,8870,8940,2232783,ACB
867,2018-06-27,9010,9060,8660,8660,2689583,ACB
868,2018-06-28,8660,8660,8290,8330,5075935,ACB
869,2018-06-29,8370,8500,8210,8220,3031531,ACB
870,2018-07-02,8220,8220,7580,7690,6858520,ACB
871,2018-07-03,7710,7850,7060,7160,7375018,ACB
872,2018-07-04,7050,7390,7050,7390,4127586,ACB
873,2018-07-05,7220,7390,6810,6900,4948503,ACB
874,2018-07-06,6700,7580,6700,7580,7854475,ACB
875,2018-07-09,7620,7870,7580,7620,4587386,ACB
876,2018-07-10,7620,7900,7600,7830,3244193,ACB
877,2018-07-11,7710,7740,7160,7370,7023863,ACB
878,2018-07-12,8080,8080,7370,7650,4150902,ACB
879,2018-07-13,7650,7970,7160,7900,3940996,ACB
880,2018-07-16,7970,8130,7900,7970,3769038,ACB
881,2018-07-17,8290,8290,7830,8220,5135363,ACB
882,2018-07-18,8320,8430,8080,8370,4359010,ACB
883,2018-07-19,8370,8370,8130,8170,6338767,ACB
884,2018-07-20,8170,8500,7990,8500,8925712,ACB
885,2018-07-23,8530,8540,8250,8250,4970456,ACB
886,2018-07-24,8250,8660,7970,8130,4390214,ACB
887,2018-07-25,8660,8660,7850,7850,4478560,ACB
888,2018-07-26,7060,8250,7060,8029,6326835,ACB
889,2018-07-27,8080,8290,8060,8220,4283058,ACB
890,2018-07-30,8250,8430,8220,8330,3446870,ACB
891,2018-07-31,8320,8430,8220,8270,4169999,ACB
892,2018-08-01,8270,8330,8109,8210,3370615,ACB
893,2018-08-02,8210,8220,8010,8210,4547726,ACB
894,2018-08-03,8270,8410,8210,8210,3765836,ACB
895,2018-08-06,8210,8270,8060,8130,2378607,ACB
896,2018-08-07,8160,8270,8060,8210,3340719,ACB
897,2018-08-08,8220,8480,8210,8480,6086041,ACB
898,2018-08-09,8480,8690,8480,8500,6024097,ACB
899,2018-08-10,8500,8620,8370,8620,4939666,ACB
900,2018-08-13,8620,8800,8500,8800,7344210,ACB
901,2018-08-14,8870,8870,8660,8660,3333384,ACB
902,2018-08-15,8710,8800,8530,8540,6050256,ACB
903,2018-08-16,8500,8580,8320,8500,6703679,ACB
904,2018-08-17,8500,8690,8500,8500,3162682,ACB
905,2018-08-20,8530,8620,8430,8480,3250515,ACB
906,2018-08-21,8480,8750,8480,8750,5164728,ACB
907,2018-08-22,8780,8870,8710,8730,4526943,ACB
908,2018-08-23,8750,8850,8710,8820,3014955,ACB
909,2018-08-24,8820,9080,8750,8960,7614923,ACB
910,2018-08-27,9010,9120,8960,8960,3180882,ACB
911,2018-08-28,8980,9060,8960,8980,5158953,ACB
912,2018-08-29,9080,9120,8960,9080,4615659,ACB
913,2018-08-30,9100,9170,9060,9170,4212097,ACB
914,2018-08-31,9170,9170,8980,9030,4286128,ACB
915,2018-09-04,8980,9010,8730,8780,5963473,ACB
916,2018-09-05,8750,8850,8580,8690,4808542,ACB
917,2018-09-06,9030,9080,8660,8690,3164832,ACB
918,2018-09-07,8690,8870,8690,8870,2485961,ACB
919,2018-09-10,8870,8870,8180,8710,3148899,ACB
920,2018-09-11,8690,8820,8690,8760,3898476,ACB
921,2018-09-12,8820,8850,8740,8740,2964205,ACB
922,2018-09-13,8760,8970,8740,8870,6398577,ACB
923,2018-09-14,8870,9000,8870,8950,4140257,ACB
924,2018-09-17,8950,8950,8820,8820,1908269,ACB
925,2018-09-18,8760,8900,8740,8900,2411600,ACB
926,2018-09-19,8930,9000,8870,8900,2798730,ACB
927,2018-09-20,8900,9000,8870,8970,3473652,ACB
928,2018-09-21,9000,9140,8970,9140,7293427,ACB
929,2018-09-24,9160,9210,9110,9110,2805624,ACB
930,2018-09-25,9080,9190,9030,9030,3999558,ACB
931,2018-09-26,9030,9140,8970,9000,2915363,ACB
932,2018-09-27,9000,9060,8950,9000,2942652,ACB
933,2018-09-28,9030,9160,9000,9060,3783478,ACB
934,2018-10-01,9060,9140,8950,8950,3222310,ACB
935,2018-10-02,8950,8970,8760,8850,5220366,ACB
936,2018-10-03,9030,9030,8820,8900,1954922,ACB
937,2018-10-04,8900,9080,8900,9030,3180913,ACB
938,2018-10-05,9030,9080,8930,8930,4183777,ACB
939,2018-10-08,8900,9000,8870,8950,2175364,ACB
940,2018-10-09,8950,9000,8930,8950,3010019,ACB
941,2018-10-10,8950,9000,8900,8930,2803041,ACB
942,2018-10-11,8850,8850,8070,8230,9392018,ACB
943,2018-10-12,8119,8500,7960,8500,4923922,ACB
944,2018-10-15,8550,8550,8230,8230,2403128,ACB
945,2018-10-16,8230,8370,8230,8320,1942897,ACB
946,2018-10-17,8420,8500,8330,8370,2292759,ACB
947,2018-10-18,8370,8370,8210,8230,1691619,ACB
948,2018-10-19,8210,8500,8020,8230,2186199,ACB
949,2018-10-22,8230,8320,8180,8180,1648420,ACB
950,2018-10-23,8180,8180,7840,7860,4059421,ACB
951,2018-10-24,7860,8050,7780,7780,3420367,ACB
952,2018-10-25,7680,7810,7330,7680,5147562,ACB
953,2018-10-26,7730,7950,7520,7520,2884427,ACB
954,2018-10-29,7520,7540,7310,7430,3999762,ACB
955,2018-10-30,7430,7730,7380,7570,3626018,ACB
956,2018-10-31,7590,8050,7590,8050,4795396,ACB
957,2018-11-01,8050,8119,7780,7780,2904172,ACB
958,2018-11-02,7840,8070,7840,8070,4366028,ACB
959,2018-11-05,8070,8100,7860,8020,3088300,ACB
960,2018-11-06,8020,8070,7810,7810,2657882,ACB
961,2018-11-07,7840,7890,7700,7780,2944403,ACB
962,2018-11-08,7890,7960,7780,7810,2607660,ACB
963,2018-11-09,7810,7860,7620,7620,2981239,ACB
964,2018-11-12,7620,7650,7520,7620,1775059,ACB
965,2018-11-13,7590,7590,7430,7520,2753099,ACB
966,2018-11-14,7480,7570,7270,7330,3291576,ACB
967,2018-11-15,7200,7470,7200,7310,2698586,ACB
968,2018-11-16,7310,7680,7310,7570,3519615,ACB
969,2018-11-19,7520,7700,7520,7700,2238672,ACB
970,2018-11-20,7700,7700,7590,7680,2168097,ACB
971,2018-11-21,7590,7700,7520,7680,2458849,ACB
972,2018-11-22,7950,7990,7730,7810,4403748,ACB
973,2018-11-23,7840,7840,7700,7700,2688110,ACB
974,2018-11-26,7570,7730,7570,7730,1633057,ACB
975,2018-11-27,7730,7780,7590,7650,2599848,ACB
976,2018-11-28,7110,7840,7110,7810,3171523,ACB
977,2018-11-29,7840,7960,7840,7840,3544622,ACB
978,2018-11-30,7310,7990,7310,7910,2971296,ACB
979,2018-12-03,7950,8320,7950,8320,4691062,ACB
980,2018-12-04,8320,8390,8180,8260,2802120,ACB
